filename,bug_id,bisection_result,commit_time,bad_opt_level,passes_to_enable_vector,passes_to_enable
15,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e35e6f0 Teach ConstantFolding to do a better job when folding gep(bitcast).,1259530855,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
3,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e35e6f0 Teach ConstantFolding to do a better job when folding gep(bitcast).,1259530855,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
85,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,"7a5b56a Change the other half of aliasGEP (which handles GEP differencing) to use DecomposeGEPExpression.  This dramatically simplifies and shrinks the code by eliminating the horrible CheckGEPInstructions method, fixes a miscompilation (@test3) and makes the code more aggressive.  In particular, we now handle the @test4 case, which is reduced from the SmallPtrSet constructor.  Missing this caused us to emit a variable length memset instead of a fixed size one.",1259201854,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
71,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,1bf7ff7 Implement PR1143 (at -m64) by making basicaa look through extensions.  We previously already handled it at -m32 because there were no i32->i64 extensions for addressing.,1259261613,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,inline,instcombine,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unswitch,loops,loopsimplify,mem2reg,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
125,7a05864b489235992f6f98b1a2ac500d61222cdb_b91b3f88adcd0fe3ee603f032a141d1229e3c3bb,"62a84ea Generalize SROA to allow the first index of a GEP to be non-zero.  Add a missing check that an array reference doesn't go past the end of the array, and remove some redundant checks for in-bound array and vector references that are no longer needed.",1261465034,-Os,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","scalarrepl,sccp,"
76,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,"1dc98b4 completely rewrite the memory promotion algorithm in LICM. Among other things, this uses SSAUpdater instead of PromoteMemToReg.",1283064232,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-rotate,"
40,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e35e6f0 Teach ConstantFolding to do a better job when folding gep(bitcast).,1259530855,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
78,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,"b92156d Fold the ShrinkDemandedOps pass into the regular DAGCombiner pass, which is faster, simpler, and less surprising.",1276823121,-Os,,
2,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e35e6f0 Teach ConstantFolding to do a better job when folding gep(bitcast).,1259530855,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
13,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,"fc8d9ee Implement rdar://6295824 and PR6724 with two tiny changes that can have a big effect :).  The first is to enable the iterative SCC passmanager juice that kicks in when the scc passmgr detects that a function pass has devirtualized a call.  In this case, it will rerun all the passes it manages on the SCC, up to the iteration count limit (4). This is useful because a function pass may devirualize a call, and we want the inliner to inline it, or pruneeh to infer stuff about it, etc.",1272676556,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unswitch,loops,loopsimplify,mem2reg,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
5,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,6c1395f Enhance the shift propagator to handle the case when you have:,1282949624,-Os,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","instcombine,"
14,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e35e6f0 Teach ConstantFolding to do a better job when folding gep(bitcast).,1259530855,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
22,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,631c5b2 teach GetLinearExpression to be a bit more aggressive.,1259254801,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
25,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,6c1395f Enhance the shift propagator to handle the case when you have:,1282949624,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,instcombine,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unswitch,loops,loopsimplify,mem2reg,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
